,SMILES,STABILITY_SCORE,CHEMBL_ID
650,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)OCCC#C)ccc21)C(O)=O,0.5,CHEMBL563407
651,CCn1nnc2c(nc(nc12)-c1ccc(NC(=O)Nc2ccc(cc2)C(=O)N2CCN(C)CC2)cc1)N1CCOCC1,0.5,CHEMBL589258
652,COc1ccc(CCN2[C@H](CN(NS(=O)(=O)Cc3ccccc3)C2=O)c2ccc(OC)cc2)cc1,0.1,CHEMBL569628
658,CCc1nc(N)nc(N)c1-c1ccc2OCC(=O)N(CCCOC)c2c1,0.5,CHEMBL238892
659,CC(C)c1ccc(NC(=O)c2cccc(c2)-c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)cc1C,0.1,CHEMBL2179805
660,CC(C)n1ccnc1\N=C(\NC(=O)OC(C)(C)C)Nc1ccc(Cl)c(Cl)c1,1.0,CHEMBL1828784
663,Cc1cc(cs1)C(=O)N[C@@H](C1CCCCC1)c1cn(nn1)C1(CC1)C#N,0.1,CHEMBL2207160
670,Cc1c2CCCN3CCCC[C@@H]3CNc3cc(ccc3C(N)=O)-n2c2CC(C)(C)CC(=O)c12,0.1,CHEMBL1779532
676,COc1ccc(CCN2C(CN(NS(C)(=O)=O)C2=O)c2ccc(cc2)C2CC2)cc1,0.5,CHEMBL583254
679,CCc1nc(N)nc(N)c1-c1ccc2OC(C)(C(=O)N(CCNC(C)=O)c2c1)c1cccc(Cl)c1,1.0,CHEMBL393364
682,COc1cc-2c(Cc3c(NCc4c(Cl)cccc4Cl)n[nH]c-23)cc1OCC(O)CO,1.0,CHEMBL574005
685,O=C(N[C@@H](C1CCCCC1)c1cn(nn1)C1(CC1)C#N)c1cccnc1,1.5,CHEMBL2207589
691,CCc1nc(N)nc(N)c1-c1ccc2OC(C(=O)N(CCCOC)c2c1)c1ccc(F)c(F)c1,0.2,CHEMBL400225
693,CC(C)CN1C(=O)CN(Cc2ccc(cc2)-c2cccc(CN3CCCCC3)n2)C1=O,0.4,CHEMBL1835119
702,COC(C)(C)CCN1N=C(c2cccs2)C(O)=C(C1=O)C1=NS(=O)(=O)c2cc(NS(C)(=O)=O)ccc2N1,1.0,CHEMBL261698
708,CNc1nc(NCCCN(C)C)c2sc(cc2n1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F,1.7,CHEMBL3120167
715,OC(=O)C(O)=O.CC(C)(C)c1ccc(cc1)C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CC1)c45,9.3,CHEMBL611932
722,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(cc3)S(=O)(=O)NCc3cccnc3)sc2n1,0.0,CHEMBL577785
726,OC1(CNC(=O)c2cc(ccc2Cl)-c2cc[nH]n2)CCCCCC1,0.2,CHEMBL549618
730,Clc1ccc2c(NCCCNCc3ccccc3)ccnc2c1,1.0,CHEMBL2402786
