,SMILES,STABILITY_SCORE,CHEMBL_ID
3626,CC1=NNC(=O)C=C1c1ccc(OC2CCN(CC2)C2CCC2)cc1,0.7,CHEMBL1945845
3633,CN(C)CCNC(=O)c1cccc(c1)-c1cc([nH]n1)-c1ccc(cc1)N1CCN(C)CC1,0.2,CHEMBL1683428
3639,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1.3,CHEMBL45
3674,OC(=O)CC1CCc2c1[nH]c1ccc(cc21)-c1noc(n1)-c1cc(OC(F)(F)F)cc(c1)C#N,1.0,CHEMBL2048287
3707,CC1=NN(C(=O)C=C1c1ccc(OC2CCN(CC2)C2CCC2)cc1)c1ccccn1,0.7,CHEMBL1945848
3723,FC(F)(F)c1ccccc1C(=O)Nc1sc2COCCc2c1C(=O)N1CCCCC1,0.1,CHEMBL2205615
3735,COC1CN(C1)C(=O)c1c(NC(=O)c2ccccc2C(F)(F)F)sc2COCCc12,0.8,CHEMBL2205588
3759,COc1cc(Nc2c(cnc3cc(\C=C\CCN4CCCCC4)c(OC)cc23)C#N)c(Cl)cc1Cl,0.5,CHEMBL1088372
3761,COC(=O)Nc1ccc2c(c1)oc1cc(ccc21)S(=O)(=O)N[C@H](C(C)C)C(O)=O,0.5,CHEMBL550562
3794,Cc1ccccc1-c1ccc2ncn(C)c2c1CN,0.5,CHEMBL256625
